date,L3_HCHO_max,L3_HCHO_median,L3_HCHO_min,L3_HCHO_variance,L3_AER_AI_max,L3_AER_AI_median,L3_AER_AI_min,L3_AER_AI_variance,L3_O3_max,L3_O3_median,L3_O3_min,L3_O3_variance,L3_SO2_max,L3_SO2_median,L3_SO2_min,L3_SO2_variance,L3_CO_max,L3_CO_median,L3_CO_min,L3_CO_variance,L3_NO2_max,L3_NO2_median,L3_NO2_min,L3_NO2_variance
2021-03-21,0.0002385361569877,3.527030307860216e-05,-4.799886869831514e-05,4.9882955032374414e-09,-0.5701742630002956,-0.8643880656340327,-1.5538233309479224,0.0512558720074808,0.1676449804604434,0.1655678730762813,0.1633614718741421,9.621490052820468e-07,0.0005874218186366,-0.0001917238230094,-0.0005791746661999,4.255161608560147e-08,0.0386533960699931,0.0356509834501225,0.0318337861565507,1.8806974201882133e-06,7.04512899314598e-05,6.530723127363764e-05,6.07403247003307e-05,4.580487790202288e-12
2021-03-28,0.0001672583603067,8.354173892052932e-05,1.1615340213215167e-05,1.8557050850493654e-09,-1.694017291068653,-1.9200768278625469,-2.317923545838533,0.0170309166475375,0.1662935912609652,0.165106445550265,0.1639249622821369,2.685812932404923e-07,0.0006792388464182,0.000141434262498,-0.000330811686581,4.9025869784292396e-08,0.0401106178760358,0.037872955203057,0.0362843270007054,5.793871284651144e-07,7.471757271557911e-05,6.618236548450571e-05,6.126083462730276e-05,7.630652875468902e-12
2021-04-04,0.0001559446100146,1.077829304045621e-05,-8.265371434394575e-05,2.4064865872696827e-09,-0.6879606842991781,-1.1108281289186632,-1.694261959755841,0.0815565047999622,0.1541380211710517,0.1522086438974549,0.1496804197667996,7.665844022735964e-07,0.0008969715731691,-1.9389361866542973e-05,-0.0005480109019895,6.84104926635473e-08,0.0390783148740154,0.0347446936631975,0.0322901718318376,2.4712273861397903e-06,7.330818334594443e-05,6.530826477889685e-05,5.679145942849189e-05,7.986798309464804e-12
2021-04-11,0.0002079961068782,5.5987333664367374e-05,-5.249437419044624e-05,1.849617193987173e-09,-0.8292223811147749,-1.025395095423891,-1.4073719216512233,0.0100580247451323,0.1535023493273015,0.1526218624462615,0.1515881996784739,4.6172701445569486e-08,0.0009353551107731,8.521989298865418e-05,-0.0002682564448356,5.908021356444009e-08,0.0390443716475498,0.0375814735889439,0.0341509170830226,6.586906079145394e-07,7.729584402148166e-05,6.848196032544616e-05,5.990057220266176e-05,1.3245962802246115e-11
2021-04-18,0.0001344195502986,3.4292454766449856e-05,-9.7074625955403e-05,2.8424224431564636e-09,-0.7748673580222549,-1.583087764375943,-1.79613351821987,0.0609719322456028,0.14801578139312,0.1466508055649576,0.145594410598349,2.286072857976632e-07,0.0008592462399978,-4.901960490468424e-05,-0.0004401394107846,7.223607933348384e-08,0.0393075021748025,0.0372149270729568,0.0351234254484632,7.373326460827382e-07,7.679401824138147e-05,6.727373009145689e-05,6.077029684094868e-05,1.674408253244158e-11
2021-04-25,0.0001817208758439,8.345713537844913e-05,-1.8439830254585047e-05,3.33949337804271e-09,-0.704954564571333,-1.03625269961502,-1.3887205878815814,0.0279653400317606,0.1402870416641701,0.1394382178283897,0.1383855193852793,2.329184344372597e-07,0.0006712014146613,4.1558319142093216e-05,-0.0003786885790759,6.711023499840635e-08,0.0425046496093244,0.0367861865269915,0.0342477350280199,3.785988200965272e-06,7.717208791293905e-05,7.01834063600107e-05,6.323622801572257e-05,7.0395630233563886e-12
2021-05-02,0.0001867109402174,0.0001047617436728,1.898150003397966e-05,1.589066501486375e-09,-0.4457787026721587,-0.7517227185539819,-0.9143229126927792,0.0130125598523265,0.1412726889951008,0.1398362914031708,0.1390924852469122,1.9095852406509406e-07,0.0009016611794938,0.0002788995730876,-0.0004897613398496,6.140387918864936e-08,0.0375836435705427,0.0339129788162761,0.0315048070624337,1.653995565604169e-06,9.064148505030847e-05,7.4439526230954e-05,6.590189150299978e-05,1.8910219979575276e-11
2021-05-09,0.0001309064658293,4.602334245997224e-05,-0.0001017294489429,2.624236464817525e-09,-1.09872662621288,-1.4873578914269687,-1.6992448568352403,0.0150373890701053,0.1480360403657451,0.1472236020510666,0.1464812606572713,1.226824769484521e-07,0.0008765118060202,0.0001952875602034,-0.0006269216762945,8.736609224027551e-08,0.0372128933668053,0.0350437256238861,0.0337907783687024,4.770640337192277e-07,8.304317299078481e-05,7.316103537579592e-05,6.734543772966687e-05,1.6383496819999177e-11
2021-05-16,0.0001492101031124,5.750498705726936e-05,-5.512449570233732e-05,1.5286578875841335e-09,-1.0851574496220049,-1.5618512630462702,-1.7043616771696848,0.0196636951395414,0.1448126882314294,0.143788737921264,0.143205001950232,1.7768988369731746e-07,0.0008096551367561,0.0003190334567498,-0.000259236130033,7.233239352835592e-08,0.0346091296523732,0.0324883646363984,0.0308332034030069,7.284706886196016e-07,8.797397876782073e-05,7.583904459018695e-05,6.930827429197038e-05,9.630322302800126e-12
2021-05-23,0.0002071442650048,8.88297683691883e-05,-5.536834942177671e-05,2.080435443402496e-09,-0.9446475740361732,-1.3309672076965164,-1.5731608867638611,0.0148578572996867,0.1473308429121871,0.1466035155625299,0.1453967809470074,1.7499107318904077e-07,0.0007531130733592,0.0001482595847362,-0.0003154830919813,2.432646029876675e-08,0.0352316834032511,0.0329261049513424,0.03046553861349,9.617572184445814e-07,8.565320160079113e-05,7.505965142686774e-05,7.024954565236094e-05,6.352449289322112e-12
2021-05-30,0.0001846798841142,7.783438017478528e-05,5.6337344176411935e-06,1.7792214400747072e-09,-1.2198565775274306,-1.6975845139925227,-1.8846169773327064,0.0135667026468007,0.1505123004316948,0.1496812928806397,0.1483070841075419,2.191780608874173e-07,0.0003760006511585,7.129620016157841e-05,-0.0003076592693106,2.6544457169681573e-08,0.035678908228886,0.0329133896580754,0.0300606247037568,1.4244993146385569e-06,8.275618529298861e-05,7.774523996939563e-05,7.301151820021814e-05,5.0396640450797595e-12
2021-06-06,0.0002899911778513,0.0001800656456764,3.858474334257733e-05,2.091075630253752e-09,-1.1956705585480998,-1.5952186953505767,-2.1181693455307795,0.0413567794068522,0.1496652960777779,0.1486429705839529,0.1458368276372712,1.079023353839731e-06,0.0004383782692638,4.822941578474283e-05,-0.0002064376103839,1.7415526726060446e-08,0.0353933777660249,0.031719794049867,0.0292546562850397,1.2266990990672447e-06,8.423380495517145e-05,7.806581586288922e-05,7.41112307878013e-05,4.347828820130757e-12
2021-06-13,0.0002267838944063,0.0001259797448036,1.883251752587463e-05,1.6943172626350086e-09,-1.4825361108192356,-1.8541483695909724,-1.991947665339148,0.0138694926573416,0.1481203138828999,0.1469079243423433,0.1454872982732314,4.339424526238745e-07,0.0006264016847127,0.0001963850969448,-0.0002065984716102,3.287920329114184e-08,0.0348808501263967,0.0317624084108947,0.0301801280802845,5.370586635392582e-07,8.619396612633088e-05,7.763518287853785e-05,7.174577694970386e-05,9.29971689516597e-12
2021-06-20,0.0003025909189706,0.0001248193431553,3.516384988404295e-05,1.9093904347633032e-09,-0.5135515183212078,-0.908528929459744,-1.3710403431762104,0.0337182112090347,0.1406199284847014,0.1398852966265434,0.1381806284188854,2.590724467282636e-07,0.0007802320178601,0.000265479883125,-7.913024637672982e-05,3.286611949366612e-08,0.0318498015403662,0.0300130248069761,0.0285248402506036,5.531469060126269e-07,8.469335519503592e-05,7.577121508630263e-05,7.018271611118627e-05,7.75611322692631e-12
2021-06-27,0.0002447464503348,0.0001745838815266,7.717093103564755e-05,1.1269274280560936e-09,-0.8646588325496832,-1.289539134925642,-1.4428451061250689,0.0169241860312622,0.1359561233099561,0.1351843923330302,0.134614810347527,7.86491668474533e-08,0.0005992378573866,7.024407537396193e-05,-0.0002183724427596,2.4968245560810417e-08,0.0315696333629481,0.0289691425859926,0.0262522753328067,2.103517103522452e-06,8.623949543110166e-05,7.670116368358465e-05,7.235580102663931e-05,6.360781325589546e-12
2021-07-04,-1.032563977787228e-05,-6.227944339937962e-05,-0.0001545229606563,9.023843740323327e-10,0.4005586664362223,0.0882395782541352,-0.1288670188354142,0.0100019410714383,0.1389451473950968,0.138126919261159,0.1372261568903556,1.3382214020123726e-07,0.0003004187877326,6.334874191271177e-05,-0.0004114951499057,1.9310773003413705e-08,0.0319655563785396,0.029929808684595,0.0278058927506134,9.039493299752216e-07,8.354110979961942e-05,7.824526983313238e-05,7.178929445215444e-05,5.622163704255563e-12
2021-07-11,0.0003617901529652,0.0002147475974851,1.85729895747421e-05,8.347245749489937e-09,0.651358808800406,0.2051150881866228,-0.0145881849503217,0.0101435275506014,0.1340154965386407,0.1334185581290219,0.1322925239801787,8.815739438814076e-08,0.0005143294373596,0.0001620111410134,-0.0002447694932925,2.1187627481974523e-08,0.0353468438923021,0.0322158131748435,0.0298531560594723,1.0490318973290785e-06,9.35017083256316e-05,8.310130943760048e-05,7.360160899837952e-05,1.8306128084892183e-11
2021-07-18,0.0002264208160339,0.0001320081209996,3.37069977831471e-05,1.94566865281606e-09,-0.016101472079747,-0.1494402024016505,-0.405081481308504,0.0051099754358256,0.1354792507938332,0.1347330662466249,0.1342003643512367,9.533512704716864e-08,0.000178017275175,-1.654256266192546e-05,-0.0003071243409066,7.691212988351091e-09,0.037361670451637,0.0343761778178414,0.0317734474105723,6.856226087168507e-07,9.05296910787302e-05,8.550186612410446e-05,7.894800387722031e-05,6.721333197080506e-12
2021-07-25,0.0002164299366996,0.0001278119167003,2.2026397346048363e-05,1.4606795905307367e-09,0.4559897224286344,0.099596504855641,-0.1475320022464993,0.0131480660027109,0.1365734338760829,0.1341468145397368,0.1335451115973851,3.963846576166865e-07,0.0004332584834945,7.980234189962561e-05,-0.0003298730298411,2.390810610782135e-08,0.0395399052649867,0.0356894358992595,0.0327591728419225,2.1074746136267564e-06,8.889986202121957e-05,8.323158420077925e-05,7.918899427749614e-05,3.490861808188197e-12
2021-08-01,0.0002386756750638,0.0001321277069706,6.813933578085498e-05,1.470941445300437e-09,0.8480719861698078,0.6510727560762974,0.2144489437341116,0.0130509646735661,0.1339449584182945,0.1333868092893541,0.1328804343938472,6.362477335373042e-08,0.000778967486155,0.0003251054433233,-0.0001566458540398,2.7361953991276665e-08,0.0401207413524362,0.0359201464822907,0.0332544725388214,1.8491276440458388e-06,8.697647354267819e-05,7.741988373492684e-05,7.158073276513705e-05,8.917221896882935e-12
2021-08-08,0.0001953416384803,0.0001389416756328,7.344392361117427e-05,4.873328076582587e-10,0.300548709648286,0.073296694085011,-0.1603935440203183,0.0081279546392485,0.1357767134904769,0.1349532704959256,0.1342244818807094,1.538397589305695e-07,0.0005380564543882,0.0001431478812942,-6.83141969435126e-05,1.7064348599576707e-08,0.0415132641792352,0.0380658097565171,0.0351058505475427,1.563372705005726e-06,8.476406583216064e-05,7.871373632877492e-05,7.336819908230792e-05,6.267522734252136e-12
2021-08-15,0.0002391625748715,0.0001613528729649,3.018918505403941e-05,2.078280936220665e-09,0.5954562075997805,0.1739950652002981,-0.0260230656713322,0.0088517059513552,0.1330435751682766,0.1323658343954405,0.1315549910068218,7.463893964153689e-08,0.0004057566050741,7.980376529667569e-05,-0.0001945407122864,1.4650920614194751e-08,0.0428390931338128,0.0381907416251644,0.0354744912776022,3.028994152683799e-06,8.491858170604748e-05,7.787906730794544e-05,7.194352557902798e-05,7.899534340780495e-12
2021-08-22,0.0002585473473215,0.0001342401680702,4.461589196581746e-05,2.235054416754998e-09,0.452630212951944,0.0101902793478676,-0.2675275802613074,0.0142286334429507,0.1327969525220318,0.1318607298402093,0.1311928033828384,1.2966135632250036e-07,0.0002834294755303,0.000126509607071,-0.00014150979041,1.1887961776255286e-08,0.0424166452139587,0.0400957324630579,0.0361216142773475,2.188050927802606e-06,8.778532355793874e-05,7.735731617292547e-05,7.133257167877584e-05,1.6014112441794306e-11
2021-08-29,0.0001860974683608,0.0001126055628769,-5.661150680682174e-06,1.782079741005918e-09,0.3282901048661368,0.006378140774346,-0.3149353265762116,0.0215425906899896,0.1335490493343669,0.1328459071854666,0.1322216952938382,6.233082086523682e-08,0.0004107955315986,5.0445866493554976e-05,-0.0002898216334869,1.6524878176444803e-08,0.0381044466048605,0.0342003628611562,0.0310092717409051,2.560148447465409e-06,8.24481014234197e-05,7.554866293307277e-05,7.007249951131796e-05,6.567076315286769e-12
2021-09-05,0.0001635634253034,7.819859755172534e-05,-8.437915084871446e-06,1.055042349043928e-09,0.0463832244277154,-0.4382992553505844,-0.6399289965631704,0.0470456562365742,0.1370839721728088,0.1355781360744175,0.1343503296375184,5.745148976222939e-07,0.0004776714023022,-1.7081291190323764e-05,-0.0002067070963676,2.2002211629686042e-08,0.0381910601161532,0.0359025081598561,0.0335202347487136,1.0956373451601347e-06,8.08333206805346e-05,7.630560422731839e-05,7.119469955799848e-05,3.3145051663877305e-12
2021-09-12,0.0002253138518427,0.0001255939704973,2.7403224521553047e-05,1.947388386700322e-09,0.3339854945978056,0.1224375601052583,-0.0223440429865904,0.0047878790464348,0.1378338576725286,0.1367703091408043,0.1354831308125876,1.937514622848293e-07,0.0002758740947817,0.0001004593786228,-0.0002545740499044,1.5355020712937448e-08,0.03787239640953,0.0347592420579082,0.0294161904357823,2.1378785873796866e-06,7.81466638438719e-05,7.299589502075185e-05,6.740432945660376e-05,5.2918055777788686e-12
2021-09-19,0.0002516125969122,8.237644621057646e-05,2.7214211513641167e-05,1.4504029652637002e-09,0.4118313491345819,0.1712701813703378,-0.0187928974628398,0.0104758634072642,0.1323103755712419,0.1316703877880002,0.1307163834572475,1.3750493687206644e-07,0.0005033726920374,8.135480863548033e-05,-0.0004396333470444,4.7684343805351414e-08,0.0394679160176955,0.0339309423040738,0.0320232808589849,8.90508479269317e-07,7.881761484898451e-05,6.87612212668506e-05,6.265014204488549e-05,1.0554783000681923e-11
2021-09-26,0.0001587203850189,7.144840492401203e-05,-1.04565378933323e-05,1.6033241369737174e-09,0.3683144256912438,-0.0964809518022163,-0.1843063831329958,0.0107998072276075,0.1378684675600709,0.1363485082123402,0.135476013577465,2.0903852194823221e-07,0.0007510070357392,0.0001082333691441,-0.0003686085110529,3.566872442559499e-08,0.0350987538695506,0.0324687516122639,0.0304547641426256,1.3833854862465394e-06,7.283410377571186e-05,6.767455666520368e-05,6.252432649487821e-05,3.101506684278835e-12
2021-10-03,0.0001864974183263,7.006714286412214e-05,-3.970651778219807e-05,2.611997542721862e-09,0.1340269091106788,-0.2714712080365719,-0.5953024029731349,0.0260377529929418,0.1279787892859762,0.127540893852711,0.1265800438370643,1.1673836806932895e-07,0.0003844965601257,-3.60332237147572e-05,-0.0004381055478008,2.448641879069249e-08,0.0343264080584026,0.0318884178996081,0.0291552748531083,7.613166608808175e-07,7.51978659536522e-05,6.658895990670789e-05,5.910666368434488e-05,9.38376292393431e-12
2021-10-10,0.0001818825985537,6.194697968294976e-05,-8.116833431388462e-05,4.121481110090814e-09,-0.1793528932373717,-0.5648790352964506,-0.8618204511803185,0.0153152586957116,0.1369486325407188,0.1357108985709152,0.1341938886432044,3.020525056632175e-07,0.0009185777744281,0.0001935699924338,-0.0006657602650683,1.5229385091727965e-07,0.0333608848934176,0.0305950772017244,0.0284792445600013,7.497530196288221e-07,6.792292497174497e-05,6.05833235855142e-05,5.229791571859582e-05,8.268215405565248e-12
2021-10-17,0.0001628803147469,8.80771776905788e-05,-2.2429071348633668e-05,7.341347551752531e-10,0.2620040178300227,-0.1285136639058316,-0.4655833244326001,0.0358606488649147,0.1385120302439196,0.137702009799045,0.1357395249029367,2.969765682107517e-07,0.0008457017347191,4.8886929305077456e-05,-0.0005986610194666,1.1213081995294141e-07,0.0345969038687539,0.0316322118785613,0.0285156818848834,3.0848141564745106e-06,6.480765296149434e-05,6.0520646999392704e-05,5.706572289517343e-05,1.8569293129184373e-12
2021-10-24,0.0001964201467374,2.981198977729836e-05,-7.67097546443569e-05,2.882944519193813e-09,0.5364392634066404,-0.2840023237714691,-0.8255950212482663,0.0819999729449559,0.1331832012731755,0.1312767285332279,0.1299674873727796,4.041033251992097e-07,0.0007244876469488,-8.069069338879198e-05,-0.0009278110810558,1.6899632877876104e-07,0.0321842397680646,0.0298105638924785,0.028237380087368,7.70679681236875e-07,7.520197550538188e-05,6.584863312656041e-05,5.898251951949825e-05,7.506850782636962e-12
2021-10-31,0.0001887925027404,7.558135447062282e-05,-3.768944588955991e-05,3.120510716653579e-09,-0.0967351477592924,-0.4107649353029007,-0.6153256595132133,0.0160601652655013,0.1277371719480183,0.1261371277607265,0.1253561303019884,3.209733631194743e-07,0.0007253587254076,5.756642941094213e-05,-0.0004864589136561,8.545546508498043e-08,0.0385288894176457,0.0306108631193639,0.02448135800659,1.0661495052007836e-05,7.599080737144453e-05,5.835891915585249e-05,4.480609641176382e-05,2.403763109547633e-11
2021-11-07,0.0003263456131906,6.730938937827396e-05,-2.454547797331524e-05,5.201480053691281e-09,0.3315145473072188,-0.3000361518375041,-0.848286032676809,0.0606252773178511,0.1236570644284308,0.1227609932240909,0.1215710043906894,1.4042176553028768e-07,0.0008265092265649,0.0003561139485916,-0.0005667666328692,1.133116433146357e-07,0.0311813876032745,0.0281878625125416,0.026110047474511,6.399425760821541e-07,8.668229565958194e-05,7.16127631330946e-05,5.531879287444439e-05,2.6458436672580078e-11
2021-11-14,0.0002292980498169,8.698421447757769e-05,-8.319560288757539e-05,4.60578409420298e-09,0.0294031777432407,-0.3512244485359428,-0.6606519222261422,0.0207544644259157,0.1335791945457368,0.1323935793031051,0.1298782316186109,5.098664069024249e-07,0.0010981349151794,0.0002032806711304,-0.0004096972697881,1.4682917752819794e-07,0.0329962863107354,0.0309107853298508,0.0274366517840861,1.4943138068523198e-06,6.316570943456378e-05,5.5620448604826185e-05,5.040115420476689e-05,4.809673235351386e-12
2021-11-21,0.0002342728946262,7.904506700683908e-05,-0.0001280444673085,2.9133174086529524e-09,0.1785830095867793,-0.4822495693850148,-0.9989227056502622,0.0912864531570674,0.1361494826940114,0.1349574767296625,0.1339191272854447,2.117073217691452e-07,0.0022903028875596,0.0001147201264037,-0.0007456960923945,3.2162123802988214e-07,0.0366978170395029,0.0299331257207738,0.0281872488558217,1.9944482752694583e-06,6.865695760777975e-05,6.2079496079357e-05,5.775061426823992e-05,4.6656681463473106e-12
2021-11-28,0.0002059194998123,6.575336000535964e-05,-0.000104172835563,4.380158008475875e-09,0.1021262854337986,-0.1387942734175328,-0.4795952304854235,0.0100557641678128,0.1358010922922585,0.1322231787355174,0.1305495419983164,8.792070525176831e-07,0.0013573678443204,0.0001652271541097,-0.0007770121595268,2.6452570725768065e-07,0.0341659447465008,0.0323291792926129,0.0299998308779619,9.56886426751796e-07,7.374810229519273e-05,4.876657048214991e-05,3.30657530583898e-05,4.183630293356041e-11
2021-12-05,0.0001761602034094,3.0208143721237425e-05,-9.651738218965924e-05,2.6145836018495314e-09,0.1054559413539441,-0.1943841268297496,-0.4300496503712844,0.0242940285479673,0.1450939029454571,0.1433127172076123,0.1416501700878834,7.442283391327478e-07,0.003493741620333,0.0002238837232408,-0.0008024245616983,9.2369302735013e-07,0.0327528808265851,0.0300215290090106,0.0283125564023981,6.667621221258015e-07,6.536144064738905e-05,5.752645301981751e-05,5.0608407137266894e-05,1.0539834403243491e-11
2021-12-12,0.0001710618817014,8.019293977690378e-05,-8.965134977279515e-05,4.745577022985266e-09,-0.4426740407945196,-0.8082516251078651,-1.1437666040695125,0.0210496434111654,0.1418118880629687,0.1401652917265906,0.1382297612908382,7.171864345211966e-07,0.0006685054977426,-1.2328943671981396e-05,-0.0006664857501166,1.1912398351655292e-07,0.0352236451579466,0.0325062595462621,0.0290558915585376,2.228233902477011e-06,7.185261711131055e-05,6.110555829997703e-05,4.693322989622739e-05,1.5257587651707626e-11
2021-12-19,0.0001822513149819,4.983565290983505e-05,-6.24708210471595e-05,2.845909368744217e-09,-0.3608787039164854,-0.6708700892490465,-1.037203311919889,0.0133898764880761,0.1546053554901837,0.1536876765420644,0.1511097922920776,7.488684271906846e-07,0.0015725003904661,0.0001306144377609,-0.0006934252451176,1.9671583354410146e-07,0.0347828413886874,0.0317876524900494,0.0290195215493363,1.531450548979274e-06,6.120981743151374e-05,5.524366266000173e-05,4.9950249308248966e-05,5.3375112416324775e-12
2021-12-26,0.0002887570625293,0.000104178168077,-3.186699541403603e-05,3.7537443786858854e-09,0.3103711181090309,0.0565411205606231,-0.2162104099989991,0.0174997850010259,0.1469097882509948,0.1455591089126109,0.1445544263204557,3.964186013201989e-07,0.0026453570462761,0.0006821783441435,-0.0004289571370465,8.694199828300767e-07,0.0348383791569159,0.0310184900250539,0.0289607250417409,1.4337812214839854e-06,5.769082407943635e-05,5.295753337362666e-05,4.749617833260001e-05,5.8902375042223256e-12
2022-01-02,0.000215231688344,4.1968112782342346e-05,-8.064283611019528e-05,3.804343448500868e-09,-0.3991164098902887,-0.6141554364043059,-1.047595131305789,0.0321524849601556,0.1268036887050096,0.125825719325972,0.124710553136665,1.6518988138220996e-07,0.0010582315735524,-0.0001501944061601,-0.0008818118949418,2.404829376571953e-07,0.0340432673692816,0.0310242744627428,0.0279243588447496,1.6263423213102983e-06,6.992380440351082e-05,5.299638373960517e-05,4.466262726053799e-05,5.7178340931530986e-11
2022-01-09,0.0002873650082619,1.7263248215995657e-05,-0.0001472649035291,1.1351633362158828e-08,-0.6525976955891519,-0.9509941661297237,-1.18120431900082,0.0102693085711579,0.1709041079861805,0.1694423068291753,0.1673209222491137,4.893315595169502e-07,0.002332491911009,0.0003560588871981,-0.0006754436763006,7.428225297409713e-07,0.0334396213293053,0.0323094773231605,0.0296058394014933,4.797259751189652e-07,6.0147853218946265e-05,5.163718843001691e-05,4.377426206463092e-05,9.831608202271609e-12
2022-01-16,0.0002868172887246,4.431017682657488e-05,-8.52393644177693e-05,5.419373955852772e-09,-0.0018107586074612,-0.2684272940732377,-0.4984650760890488,0.0167642482836714,0.1511201113462044,0.1505868686022389,0.1496766656636791,1.1039400950507136e-07,0.0018869116737931,0.0005429803903636,-0.0008251646238278,3.011953391420555e-07,0.0348521670109836,0.0324031617533289,0.0302506536245265,1.0247379912465363e-06,5.0038084737041823e-05,4.44559352912861e-05,3.844236605478814e-05,7.778162713124953e-12
2022-01-23,0.0001608418679098,4.163980778392079e-05,-4.685695004670498e-05,2.054319615631991e-09,-0.4425298422573814,-0.8209014519931906,-1.1714881921644142,0.0321142947951561,0.1629335358738789,0.1620077120118327,0.1609169319272826,2.0931547008906321e-07,0.0011551423486369,2.602381600356261e-05,-0.0007573682733435,2.408159388143517e-07,0.0342106125990296,0.0320194180174348,0.028308637440197,1.1830557983069854e-06,6.066758797079203e-05,5.230049656548511e-05,4.868176791839268e-05,6.434947942739202e-12
2022-01-30,0.0002024518908001,5.400152889761667e-05,-9.273637850351006e-05,2.6179993332899367e-09,-0.5771084427831117,-0.6355955691133723,-0.8503088653085342,0.0082924803734077,0.1612131945917252,0.1599381912377707,0.1583087146281526,6.652646179787326e-07,0.0016644613351671,0.0001780854767219,-0.0006781991105526,1.7333626495716665e-07,0.0358331255723869,0.0336155671156803,0.0310121212308885,1.1690923141913795e-06,6.387618122974731e-05,5.381791176480738e-05,3.949332571564183e-05,2.6921563781318918e-11
2022-02-06,0.0001931661608978,3.133675821274876e-05,-0.0001246532920049,3.9141770284669275e-09,-0.0642598496652618,-0.3294677765492715,-0.6920245417122363,0.0194108658927061,0.1459909677506205,0.14542170316921,0.143372136551129,6.09087885452229e-07,0.0011968904873355,0.000254449651841,-0.0007967507117431,1.462753167838817e-07,0.0352686010301285,0.0326789878341217,0.0308786176342739,2.0559173168464788e-06,6.579623732249739e-05,5.732658650765776e-05,5.310771662149973e-05,6.66296261559774e-12
2022-02-13,0.0002034983044723,6.82460002940908e-05,-4.733719140930712e-05,1.909080578879269e-09,0.1000509038567475,-0.3070656944146337,-0.7381531334411151,0.0349227750051429,0.1503733694553808,0.1477217976724104,0.1464493721722937,8.168380131683775e-07,0.0006515072891491,8.565768914695479e-05,-0.0008013544508176,1.211214177088154e-07,0.0354542439814638,0.0325791192479035,0.028226368129247,2.424296422533715e-06,6.524919193170225e-05,5.69526688431376e-05,5.202800407891984e-05,7.791008744605899e-12
2022-02-20,0.0001701834371488,4.164805725255217e-05,-4.919749119383266e-05,4.4556219493558204e-09,-0.1971777741106142,-0.7118298306410819,-0.9884784817693414,0.0379808476621526,0.1550549311407835,0.1538435794525062,0.1528869506846036,2.940476069639771e-07,0.0014850968727843,7.717875598023155e-05,-0.0005702074849975,9.17927448062682e-08,0.0406672991812364,0.0331667178277515,0.0266746812048926,1.5875675448661307e-05,6.400150570295567e-05,5.38302864212371e-05,4.8286491068856766e-05,1.422021857631755e-11
2022-02-27,0.0001267938205273,3.189193714885512e-05,-8.487555896864465e-05,2.0897046079905413e-09,0.0264971879665613,-0.2753791369700153,-0.6121784227300979,0.010285834568082,0.1518553197384081,0.149632352014479,0.1484680920838912,8.119723293682402e-07,0.0013122546329516,0.0001281749725435,-0.0008352752192881,2.992943590387944e-07,0.0368864387273763,0.0338403226469873,0.0301821491083919,1.4504909844587978e-06,6.897382991156523e-05,5.8933559020374445e-05,5.271441114016442e-05,1.5419594201308824e-11
2022-03-06,0.0001575563273531,1.860606052021735e-05,-0.0001110733355745,3.6832047474139556e-09,-0.2807549266288161,-0.5359742796291682,-0.9488376975064136,0.0370373341014215,0.1564908623694955,0.1529220193624471,0.1474424230666456,1.154581571947096e-05,0.0012429710041034,4.665153039499306e-06,-0.0006952343419304,2.7305992799040374e-07,0.0388208962977121,0.0331101336320861,0.0304536795956957,3.586296044405388e-06,5.856715836493794e-05,5.3914592817723824e-05,4.756276697605835e-05,6.997057893934579e-12
2022-03-13,0.0001106014606194,4.828023341157364e-05,-3.6722351069326826e-05,1.1130642811254182e-09,-0.1531339029223437,-0.3661883919871487,-0.8200373350849264,0.0267124663143462,0.1573363893074794,0.1555693134781052,0.15436104685064,3.877454563681609e-07,0.0011709590908145,0.0002576678043442,-0.000714894558769,1.5883525399988226e-07,0.0383527209925243,0.03588238396304,0.0338849052786804,8.287649091355131e-07,6.427768995735e-05,5.55326351006338e-05,5.115891508464866e-05,9.580099521457847e-12
2022-03-20,0.0001587117700185,6.313171009515958e-05,-9.476931532714416e-05,2.692802566970081e-09,-0.1780292868281512,-0.3490984429082264,-0.6518734820985193,0.0114104566003283,0.1717592477798689,0.1660379401982749,0.1643296627233825,7.527087786543431e-06,0.0008211314926794,0.0001467976398998,-0.0005430558052943,1.3772195026110174e-07,0.0368184745311712,0.0341847534260099,0.0296003744006077,3.2132946230594053e-06,6.784998186051305e-05,6.094753735620965e-05,5.436058199847681e-05,7.453729350375794e-12
2022-03-27,0.0001558222018379,5.483440544603299e-05,-0.0001330954247173,1.501418845903055e-09,1.1728883981708609,0.7699274420738268,0.1779091358184338,0.0650140802802956,0.1443724483251474,0.142523468105471,0.1412659436463932,6.596324854016085e-07,0.0007810912211425,0.0002079281883864,-0.0002389580768068,6.96877954677341e-08,0.0411025141674023,0.0359423311097649,0.0295700499692796,6.0526464873012405e-06,7.381123909206211e-05,6.563701285825123e-05,5.765781315861287e-05,1.7338320754052138e-11
2022-04-03,0.0001285285767453,2.7289486008875183e-05,-7.724227180009749e-05,1.518952664120789e-09,1.1751070618635189,0.6740502683711019,0.4542604684830313,0.0355466616270491,0.1432636082172869,0.1418075035509859,0.1379961899785596,2.8884100117550542e-06,0.0006176974275147,-4.505732782307056e-05,-0.0004080316939507,5.640792093184129e-08,0.0374039194475199,0.034463892029759,0.0314428135752656,1.939371524257292e-06,7.153863839333053e-05,6.484320963713037e-05,5.916761983824972e-05,9.70693190908374e-12
